158,831103
1178,907829
1281,413894
726,5202553
3530,642524
1669,155794
2368,676387
2647,34699
147,9889894
2392,605329
4519,156839
3372,267577
1036,79917
3083,979219
4169,552012
2336,428168
3831,398667
3860,762175
766,278174
2867,060908
2704,234484
3455,012359
651,0351002
1741,856109
1575,812301
3936,384518
1797,657888
671,4907536
4418,961016
1100,731028
419,4235068
1864,617735
210,3727035
2688,16138
3448,149192
1892,222643
679,5580481
298,0866428
3042,679954
150,4027578
959,6411287
2461,582094
163,6171725
2347,753342
1843,613053
1665,968209
216,145365
689,5277948
3117,28188
2545,612173
1396,357532
753,2967867
3832,671652
3122,574885
4154,561878
2496,560261
2711,061015
3106,911704
651,4857428
1793,454779
2664,396352
2178,499547
4053,866537
3345,484935
1324,533289
3418,46532
515,9301339
5516,682943
531,7495039
3561,531254
254,6546426
290,9997056
2432,149002
334,150389
1812,341778
2430,239718
2843,54644
4000,547954
1413,294333
243,8055852
2393,762023
1995,153278
2367,712269
1059,984794
731,4952298
1954,370251
1756,087241
217,4475625
1950,841544
1535,816689
1113,681592
464,4179668
4767,734822
1257,646025
2659,189015
1218,759792
2282,882721
268,0020471
4754,196601
931,983213
703,1369482
2091,700807
2206,764811
3680,286228
641,2136185
3162,849177
3107,884021
3078,894736
2402,641072
246,5526786
2302,41366
1200,350572
3257,884397
394,0714937
2990,578154
3387,621494
2730,157082
2610,464748
2646,640711
2589,585636
1548,722748
543,2073933
3102,168886
2470,243954
2548,279247
766,7393816
3727,508273
2284,522636
3009,434264
1278,07995
3169,502801
1103,826879
1847,301198
4109,639343
4554,871779
2284,663676
2488,425965
1171,347316
642,4435558
5204,132373
1906,850798
3608,716624
1703,695139
2646,776723
1176,341497
397,1622362
1322,7125
626,687182
681,0440523
743,0081317
4153,501467
1289,195938
3616,278784
3889,829635
3045,598743
155,6919626
4530,643947
2289,516546
1282,678053
4547,97466
4033,696526
1404,811075
2877,772206
1433,314654
2551,052704
2994,17056
1977,728177
3202,199549
3798,263276
402,3962194
1274,47609
3689,887806
3975,796642
539,1381417
1216,612408
1303,836781
2004,002794
4208,47446
3955,488245
1860,155423
5033,714216
589,0312543
1349,499486
1692,19004
166,7923484
2375,147394
351,5691882
2657,224926
5585,189621
1619,079977
2944,10473
2968,429765
2301,819035
1332,934159
1478,813814
315,5990593
3961,107474
834,3011282
4132,520606
2942,407902
2630,080497
2416,477835
622,1495536
2617,6574
1824,161704
1750,364625
3864,384163
2391,465869
1229,764344
1859,482591
1901,167795
2212,697353
1541,360693
1674,577119
2328,027831
1436,161535
702,9595387
3056,830597
2428,170332
3677,512506
1652,18035
4080,554234
2531,527723
2288,064812
2914,553093
337,385687
359,807654
1444,74905
2593,105778
2072,021915
1650,839874
792,6456629
1450,670032
292,6739688
1781,469336
4171,332253
893,7868954
1442,34426
180,2846957
1268,916795
1444,440486
2186,064918
2274,534033
490,3291414
905,4526792
1584,103661
1346,015682
2921,88625
2985,112567
1846,668568
810,3840132
2361,510538
146,7913703
2839,481717
1779,077157
1439,665383
445,255117
692,6324826
5487,068066
655,8707042
713,9123764
3968,072474
251,4046194
1544,91444
3265,844325
580,739692
292,2446618
395,8257091
1157,645387
1396,520799
1359,389458
1398,821051
1613,111259
1282,736624
1443,090544
805,3028317
2424,069607
3163,405437
2031,361033
1056,444577
2812,467855
4118,218283
1227,042901
124,16771
3615,665319
811,354158
1940,907037
968,4645262
1027,56211
785,4573428
2562,482113
1528,306039
3129,751136
367,9445058
303,2357458
1275,982461
2250,873131
1937,475295
153,6913741
2097,229833
1641,457946
1566,728588
4066,163804
3924,475714
5622,425062
1992,573338
1066,060678
3697,671195
2937,277326
3920,255001
668,8084531
2371,095098
2824,481566
329,3110035
685,9906096
1881,148834
2747,702398
4165,016206
352,0431204
957,9577647
3806,346823
526,7484478
3105,433985
4946,883866
3505,315368
883,8576447
3137,814339
4160,999992
292,4770492
2616,465989
3104,690585
1664,195652
3276,939391
4942,087037
1849,457131
1582,438216
1885,578263
1873,96944
159,7033239
689,7626058
1335,017978
2387,735909
1749,253964
3157,868174
3016,777383
4118,718533
5197,859688
1479,264579
2218,929887
718,9431424
2722,524481
2987,848098
3313,598994
3844,036685
2501,763846
305,3527656
3449,918757
3985,757907
1965,156729
4045,268635
1261,253338
4076,223285
2694,194593
1999,154774
1801,776738
446,0497154
1885,935767
2478,322706
758,8758208
514,6908922
3476,783549
3094,443048
637,9638651
634,5364768
1854,552641
3407,841511
639,1777439
1096,980058
1990,850558
504,9639531
1350,09768
378,2782267
926,3859329
219,9789956
2797,042836
650,4718654
3107,359595
1067,244374
501,8119142
554,5011066
913,3721471
1506,722481
1608,168042
1328,717655
884,8282146
4193,528552
2373,478743
1952,290079
2537,448673
1903,298722
842,3542343
3986,277447
3197,858493
3432,924117
2530,46896
1886,344841
3072,263065
2316,982023
2504,142722
1991,786479
666,6516704
3187,867689
1449,601887
2235,282109
3675,580261
1306,791734
3344,061977
2997,334736
3775,349481
3422,696942
1746,345255
2713,592616
679,6222435
2380,251415
601,9104556
4657,566255
1941,042849
2347,595465
3354,410492
2440,037937
4021,995035
2849,296238
597,0533357
944,5386683
366,5390041
442,5319091
1937,12962
1370,437379
1994,812394
2526,613874
4227,572533
1192,866799
458,6611098
3718,299106
2490,131776
2591,192103
1471,79294
290,3547628
1494,59557
678,849704
3578,250006
1278,862407
1264,247872
1386,060244
1753,284843
2530,658093
4007,740436
404,4420572
1004,333011
1690,496677
2036,77751
3847,767254
1577,11446
1338,238442
507,9980008
1197,102698
3403,756958
2611,569514
1908,041322
1277,999921
912,3426884
3009,220144
1191,635359
3628,333862
2799,259121
292,9941683
4039,333943
2376,590808
4819,767113
470,2868764
2705,821084
1346,693369
2768,069348
1274,271224
3364,770979
2529,538489
3055,489803
3897,665634
1729,41359
5460,679973
362,3309208
2727,622134
2519,77031
755,8400097
1043,305128
3187,112435
768,2304194
3722,102881
745,740218
2663,576914
2588,778713
3180,379726
1360,821121
2604,407165
1588,262482
2666,454535
1831,157137
2467,514786
3113,389393
2638,722369
1842,904457
3360,705904
2740,932415
519,6056217
322,5022745
1747,996436
535,0907383
2298,229622
3696,225918
4191,312322
3228,050971
3690,521519
2967,213774
3718,47931
4006,323493
3197,55694
1271,001459
686,1332665
3461,164546
527,4589059
399,0190058
779,5899284
1469,061288
4687,093139
634,4342251
955,0903635
1133,42983
773,3024419
1261,208721
4175,340607
5519,373024
2705,911183
739,1982093
3101,880925
279,3832266
2600,763047
1190,788685
1659,504237
1143,995828
1472,375482
3898,249838
1453,789899
2834,711787
3121,37938
1217,939218
616,9654125
1210,415574
674,9333731
850,5155131
2628,766896
155,7946902
4191,621394
2463,09195
3019,60438
1775,56594
1113,73834
1399,300762
944,1333299
3128,744118
2860,585411
550,2312132
643,9629893
3671,47654
2556,370204
1709,398075
578,9003496
575,8377639
2812,457675
681,6281872
876,7896434
2855,717101
1534,788223
4847,632798
854,6592269
169,4553424
2989,31899
1807,007424
4506,875627
1348,896281
3420,988972
1094,086535
2901,246006
1830,879682
2808,140754
142,2886542
5330,937079
215,9912194
3059,944894
2981,702237
2696,126642
873,5458427
3506,040345
773,0252747
434,4835339
1549,705047
2997,637656
2949,738256
1685,023839
1853,305256
3074,946935
1598,894584
2684,829561
2443,645508
695,8835871
2966,464197
5615,154554
2235,879096
549,1566088
1277,421582
1874,068539
1860,622043
1805,243313
3564,761255
1494,949603
325,8453357
2253,372147
1801,298215
2900,672868
4408,844169
344,1178823
1096,725846
3176,706827
2288,050845
1232,805854
1628,545396
1616,86309
1913,610101
652,7151994
3351,853646
456,3722382
4571,942026
2257,948862
1724,105305
945,8635365
1103,682793
1121,709783
5258,589426
1829,442157
5480,787172
4153,578197
1394,803614
1772,785891
2212,10733
3430,040462
2659,251014
161,9367745
4577,798349
3814,289571
1808,213161
888,1309691
1730,70256
2123,394396
4581,604244
1300,990103
2477,225701
401,6726001
1414,110995
2811,210007
2211,907231
1598,914043
1427,786573
1482,958275
2422,966843
3192,481873
4044,854415
2030,801319
1395,135412
4109,639343
3175,3717
2646,462831
881,9133712
3105,639844
1720,5917
1175,386371
2598,740244
4047,600261
927,8969311
2025,013856
1886,452535
1467,073023
165,1897998
1969,923044
2717,370393
3893,716344
168,7635318
2743,66245
1196,186939
2935,553545
5595,582947
1712,991328
4098,872962
1211,490314
407,3776951
2662,44402
3762,178586
2451,724627
1831,24397
699,5040003
3785,228537
364,9945713
3471,070205
211,8950094
764,167484
903,4588772
3439,055569
3758,558271
5131,262329
125,890202
1869,967697
3476,060695
2705,937186
4117,345875
321,0194633
5177,672845
4547,866183
362,6306058
4456,619814
2402,05609
1951,816679
623,4695484
2588,276522
2565,127935
245,7968459
718,2648435
2404,390441
3095,013099
264,942635
2915,888195
3782,181376
633,2151042
1642,844482
3587,750577
182,3263343
2140,739958
3409,531255
241,840156
3164,591606
1915,1876
5146,231989
509,6390578
3203,516844
769,7333461
2291,867574
2776,445069
814,914709
2909,277178
2895,153618
537,310002
4046,752789
1631,838566
644,1506536
2858,408167
2430,780991
3847,532213
2022,975429
2813,326453
690,4227131
2803,360592
1587,378695
1913,356439
1357,474145
4386,775047
2828,065407
4987,965867
3175,058334
1275,055585
2753,918646
2079,341238
1664,323081
2678,703856
3084,53504
154,0213132
3184,502942
1513,078865
2727,967343
1024,855462
3968,232464
1770,928666
2943,124129
871,4778403
4121,209293
771,0451977
2945,423906
2398,031087
1671,530561
3212,496147
1734,111216
3400,805183
2235,462303
2360,500823
3463,016907
2870,523099
2417,195526
1655,624452
3812,770705
1613,104246
1827,111798
651,6598659
4152,921673
2614,670641
2298,380755
2382,615098
659,8086947
356,5927713
1461,464611
2730,341414
1184,337376
2512,366725
346,2708579
1498,775492
2896,310612
3033,249077
791,0918383
904,8996687
924,3070643
1772,061595
2296,366833
882,283501
4020,01821
1903,394846
4296,982918
3329,742342
2631,424918
2881,850399
2567,716016
1441,34723
2001,005707
1651,688744
695,8080218
594,6402228
1951,457988
3746,722981
669,2847394
2521,363958
2450,696385
709,41411
2213,134357
276,4567096
2273,767978
1937,276799
280,6592312
610,8773715
1851,008431
2668,343452
729,9909484
2947,99516
4764,603937
3900,107362
2065,14129
1841,168599
2702,220357
2876,175378
3916,54112
520,8684025
2263,81709
2543,704506
1475,377435
344,7224029
2942,892206
3630,813829
2873,370773
2033,207122
2526,208945
3264,951933
3000,259282
3967,636569
5567,698325
3548,82632
3773,169027
884,9296692
3549,270074
2683,183267
5554,724668
3515,017999
1829,08076
830,4574578
2451,724627
4197,483443
1278,414307
3782,502269
4383,769378
3102,92496
2824,276097
2918,917071
4166,125481
1745,175299
909,8989393
3825,745208
2326,882541
4030,620894
3038,880262
2526,424948
2978,485341
2909,355837
3755,647763
1549,383676
1791,019111
1454,601595
769,5129119
2257,948862
649,6903021
2679,569109
704,2104726
2776,091331
709,8080663
4351,131211
1408,070968
333,9540702
3011,318148
1966,938967
1188,198353
2284,752776
3371,65692
4748,681217
4151,58303
1903,622849
3056,876386
3485,288666
3662,297318
3469,690768
1427,731056
3581,924418
1164,291565
3189,639193
1213,469769
321,8749134
4367,083044
3699,46484
891,453716
3723,34642
2316,704605
698,9049545
943,2068228
2224,755866
3490,718426
1822,546672
3474,495647
1178,050542

